text,rating,source,brand,date,doc_id
messi aura is unmatch,143,YouTube,Adidas,2025-11-23,YT_3541
"Luis Diaz is missing, the rathered to put in there Wirtz even when he sucks at Liverpool, when Luis Diaz is being a superstar in Bayern",2,YouTube,Adidas,2025-11-22,YT_3542
"<a href=""https://www.youtube.com/watch?v=7gLTwmcYCOc&amp;t=82"">1:22</a> bro is completely lost for words with the goat😂",163,YouTube,Adidas,2025-11-22,YT_3543
Jajaja jajaja te dolió Speedonaldo !! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  Tú ídolo desaparecido en Arabia!,0,YouTube,Adidas,2025-11-22,YT_3544
Where is RONALDO!! 😂,40,YouTube,Adidas,2025-11-21,YT_3545
Messis personality gives me joy.. silently successful.. damn!!!,494,YouTube,Adidas,2025-11-20,YT_3546
This time world cup 2026 will win by England or Argentina again...🔥🔥🔥🔥,22,YouTube,Adidas,2025-11-19,YT_3547
"But, Ronaldo can&#39;t 😂",154,YouTube,Adidas,2025-11-18,YT_3548
"Falto colombia,brazil,portugal",5,YouTube,Adidas,2025-11-18,YT_3549
Adidas really loves Pessi like fifa does 😭😭,8,YouTube,Adidas,2025-11-16,YT_3550
I hope ronaldo wins the 2026 World Cup hopefully this is the goats last dance therefore he has to win or either way Fifa has to give it to him like they gave it to pessi,16,YouTube,Adidas,2025-11-11,YT_3551
Adidas lowkey the only ones that still doing goated commercials like this,376,YouTube,Adidas,2025-11-11,YT_3552
"<a href=""https://www.youtube.com/watch?v=7gLTwmcYCOc&amp;t=101"">1:41</a> ain&#39;t no way he can do the same thing",87,YouTube,Adidas,2025-11-10,YT_3553
"Currently in Dubai just exploring and vacationing, and honestly, I’m already seeing these sneaker trends everywhere. The styles I talked about in this video are exactly what people here are wearing in real life. Western fashion is already moving in this direction.<br>If you have money to spend and wanna kill the fashion space, big advantage is here. You know what is coming now.<br><br>Dubai Stories: 🔥 Instagram: <a href=""https://www.instagram.com/onechance4u"">https://www.Instagram.com/onechance4u</a>",9,YouTube,Adidas,2026-01-23,YT_3554
"me who purchased air force today<a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/b8IfY7zOK9iVkNAP_I2A-AY""></a>",0,YouTube,Adidas,2026-02-07,YT_3555
Bhai shi bolu teri color choice bhut bekar h 😂,0,YouTube,Adidas,2026-01-31,YT_3556
Nike Killshot 2 Crazy Looks hai bhai 🔥💎 <br>@dineshpawar04_,0,YouTube,Adidas,2026-01-31,YT_3557
Last ka puma ka juta mujhe ku6 ultra fashionable things lag raha hai😅<br>allgoddahs2004,0,YouTube,Adidas,2026-01-30,YT_3558
"Mai litrely adidas tokyo ko shows topper kahene wala tha but as a football enthusiasm my vote for the best goes to adidas Prediator, thank bro for this.<br>allgoddahs2004",0,YouTube,Adidas,2026-01-30,YT_3559
Converse wle shoes ka link kha h,0,YouTube,Adidas,2026-01-29,YT_3560
can you make a review video of shein products as they have added more items.,1,YouTube,Adidas,2026-01-27,YT_3561
Bhai ye to overbudget hongye 😂😂,0,YouTube,Adidas,2026-01-27,YT_3562
Why follow trends live up with your choice and taste,0,YouTube,Adidas,2026-01-27,YT_3563
Make a video of Gurkha pants,0,YouTube,Adidas,2026-01-27,YT_3564
"<a href=""https://www.youtube.com/watch?v=Hfff_eAlXnw&amp;t=184"">3:04</a> Definitely I fell in love with this sneakers, but I can&#39;t buy it, It’ll break the bank😢",0,YouTube,Adidas,2026-01-25,YT_3565
"Abh kisi ko bhi sneaker knowledge ho toh usko pata hoga ki pichle saal late ek joota launch hua tha &#39;Adidas Pharrel Jellyfish&#39; ke naam se. 300$ ka jooota fir bhi launch hote hi out of stock. Na kisi rapper ne daala na celebrity ne, usse pehle hi stock khatam. Woh joota hadd se zyada chunky hai aur rubber designs bhi bann rakhe hai uspe. Adidas uske jaisa dikhne wala ek affordable model bhi launch kar chuke hai. Moti baat yeh hai ki &quot;CHUNKY SNEAKERS ARE GOING NOWHERE.&quot; Retro running style sneakers bhi bahut trend mein hai jo ki kind of chunky hi hote hai. Boots trend se jaaye toh kuch nahi hota kyuki woh evergreen hai. Aapke favourite actors aur celebs yahi boots pehen rahe hai way more than sneakers. Adidas samba fir bhi kaafi time se trend kar rahe the jo shayad iss saal utne naa bike (still has become a classic pair). Jo joota pasand hai kharido.... yeh bilkul chipke hue joote bhi kya pata ek aadh saal mein so called trend se bahar chale jaaye❤",2,YouTube,Adidas,2026-01-25,YT_3566
Review comet sneakers,0,YouTube,Adidas,2026-01-24,YT_3567
Budget sneakers video banao<br>@akash_waysal_,0,YouTube,Adidas,2026-01-24,YT_3568
Camouflage pants please,0,YouTube,Adidas,2026-01-24,YT_3569
Low budget sneakers ki haul lao<br>Or <br>Give away ka kya hua <br>jagdish_007s,0,YouTube,Adidas,2026-01-24,YT_3570
Under 5 k main nike ka sneakers review koto plse,0,YouTube,Adidas,2026-01-24,YT_3571
Speed cat over all,0,YouTube,Adidas,2026-01-24,YT_3572
Plz half jacket ka video dalo🤩,0,YouTube,Adidas,2026-01-24,YT_3573
under 2000 m la de bhai video,0,YouTube,Adidas,2026-01-24,YT_3574
Just look at colour bhai just look at bhai 😂 Abe aur kuch bol le 😂,0,YouTube,Adidas,2026-01-24,YT_3575
Bhai best formal shoes ka video banao na wedding season aa gayi hai to <br>@jay_dave_2618,0,YouTube,Adidas,2026-01-24,YT_3576
"Personal experience ; rare rabbit sneakers are really comfortable, i have around 6 pairs of rare rabbit , and their designs are unique one",0,YouTube,Adidas,2026-01-23,YT_3577
Puma Terranova Review <br>Best Buy link,1,YouTube,Adidas,2026-01-23,YT_3578
Addidas vl court 3.0 and puma white court shutter plz,0,YouTube,Adidas,2026-01-23,YT_3579
Bhai thak gya Lekin aapne ek bhi product nahi diya give away main 😢<br>Kitne pehle se aapko dekh raha hun <br>Kitne hi product kharid chuka hun aapke through 😢<br>But aaap ho ki. <br>Lakin Ye sach hai Ki Aapke Jaisa Koi YouTuber Nahi hai is Category main 😅🎉❤,1,YouTube,Adidas,2026-01-23,YT_3580
Video chilla chilla kr mujhe gareeb bol rhi h 😂😂,5,YouTube,Adidas,2026-01-23,YT_3581
Bhai apne os t-shirt ka link nahi diya 3 4 bar comment krdiya ha maine,0,YouTube,Adidas,2026-01-23,YT_3582
Adidas ne khana nehi khaya kya😢,0,YouTube,Adidas,2026-01-23,YT_3583
Where is link ??,0,YouTube,Adidas,2026-01-23,YT_3584
"Palermo,speedcats aur sambas ka koi takkar nahi",0,YouTube,Adidas,2026-01-23,YT_3585
"This hit my heart in a quiet way, emotion rising beneath words.",57,YouTube,Adidas,2026-01-23,YT_3586
New balance❌<br>New bailaance☑️😂,6,YouTube,Adidas,2026-01-23,YT_3587
Rare rabbit shoe looks shit,0,YouTube,Adidas,2026-01-23,YT_3588
Adidas and Converse is best in sneakers <br>@dhrruvv33,1,YouTube,Adidas,2026-01-23,YT_3589
Bro ..blezer ka bhi videos banao,1,YouTube,Adidas,2026-01-23,YT_3590
Summer ke liye sandal ya sliders dikha do jo trend me hai hammare yaha halki halki garmi pad rahi hai shoes kon pehnenga,3,YouTube,Adidas,2026-01-23,YT_3591
_amn_depsing <br>2026 will be great,0,YouTube,Adidas,2026-01-23,YT_3592
"Bhaiya monthly payment milte h mujhe itni to kush budget m lao aise video bna kr dil dukhi Mt kro <a href=""https://www.youtube.com/watch?v=Hfff_eAlXnw&amp;t=620"">10:20</a>",0,YouTube,Adidas,2026-01-23,YT_3593
Review The Souled Store &quot;Raptors V2: Canyon Dust&quot;,0,YouTube,Adidas,2026-01-23,YT_3594
Ek sneaker ka video banao not bunky normal Sneaker premium please,0,YouTube,Adidas,2026-01-23,YT_3595
Love from rewa mp brother ❤,0,YouTube,Adidas,2026-01-23,YT_3596
Bhai high ankle sneakers ka banao,0,YouTube,Adidas,2026-01-23,YT_3597
Bhaiya aasa sneakers bato jho running me bhi use kar pay,0,YouTube,Adidas,2026-01-23,YT_3598
Bhaiya 1 video bnao jis mein sare pant jens or other pant ka difference ho kyuki mujhe in ko lene mein bahot mushkil hoti hai jese mein baggy lenen jata hu or relax fit leleta hu please make 😢😢😢😢,0,YouTube,Adidas,2026-01-23,YT_3599
"<a href=""https://www.youtube.com/watch?v=b4NAwnDDMTg&amp;t=30"">0:30</a>   You will get flamed in the streets with these Elons",0,YouTube,Adidas,2025-11-17,YT_3600
"Nike mind, looks like a Tesla trash 🗑️ can",1,YouTube,Adidas,2025-11-10,YT_3601
Those Adidas XLG looks nice,0,YouTube,Adidas,2025-11-10,YT_3602
Nike is still number one when it comes to technology and research. It will remain the same forever I would say.,0,YouTube,Adidas,2026-03-06,YT_3603
I buy all brands and my Adidas are more comfortable. Nike use to be my goto. Even my cons seem more comfy,0,YouTube,Adidas,2026-03-04,YT_3604
I had a pair of K Swiss runners years ago that had the same tube sole design and LOVED them and looking forward to trying on ON.,0,YouTube,Adidas,2026-03-03,YT_3605
As a 61 yr old I’m so out of the loop. I can simply go and buy a good pair of Adidas at any retailer for the gym for 50 dollars.,0,YouTube,Adidas,2026-02-24,YT_3606
"Good, original ideas usually have this effect. 😂",0,YouTube,Adidas,2026-02-19,YT_3607
"I dont know but, the primary reason why I quite hate this shoe is that they really look like (specifically the sole) those cheap unbranded chinese shoes you can see and buy from chinese online shops like Temu.",0,YouTube,Adidas,2026-02-19,YT_3608
on is overated and overpriced.. the materials are not environmental friendly,0,YouTube,Adidas,2026-02-09,YT_3609
Nike has lost $176 Billion in market cap since November 2021.,0,YouTube,Adidas,2026-01-31,YT_3610
On cloud really best shoe,0,YouTube,Adidas,2026-01-26,YT_3611
Sorry but the worst brand I&#39;ve ever bought and used.,0,YouTube,Adidas,2026-01-23,YT_3612
this is why you never want your best employees to leave. treat them good before theyre gone. rip nike,0,YouTube,Adidas,2026-01-18,YT_3613
"I have seen a number of people wearing Ons, but not sure if I will try one soon. Those holes brings out a bit of trypophobia in me, and also I wonder how folks deal with the dirt that gets inside those holes, do they leave it there, can they clean it easily?",1,YouTube,Adidas,2026-01-16,YT_3614
Yo quiero uno así ❤❤❤❤❤❤❤❤❤❤❤,0,YouTube,Adidas,2026-01-14,YT_3615
"sorry, not a fan of their sole design, looks cheap and ugly to me but its nice theyre doing good. Competition is good for the consumers",0,YouTube,Adidas,2026-01-04,YT_3616
Nike cheap plastic circus clown shoes. 🤡,0,YouTube,Adidas,2026-01-02,YT_3617
"Yes, Nike’s dominance is long gone. If I’m spending money on running or walking shoes, I’ll take ASICS, New Balance, or Hoka any day. ON is drifting into “dad shoe” territory, safe, bland, and painfully unimaginative. Most of their models look like minor software updates of the same shoe. Why choose ON when other brands offer better design, better comfort, and actual variety?",0,YouTube,Adidas,2026-01-01,YT_3618
"reason why NIKE is so big and popular because of mass production, globalization, inflation dilution of money supply!<br><br>Before in past. Nike was &#39;expensive&#39;. 75$ was cost of pair of NIke shox, well back then 75$ was a lot of money. to buy a NIke, u had to save up lot of money. Now with inflation, dilution of money supply, mass production globalization , 75$ is not that much money. Many Nike shoes can be bought new and now nike engineering reached soft shoe good quality for 40$ or 50$. Lot of nike shoes can be bought for 40$ to 60$ range which in today&#39;s time is not that much money. In outlets or clearance sections<br><br>Its very hard to compete for someone new to come into game. Probably would have to compete by acting out as &#39;niche&#39;<br><br>Like Under Armour is like Niche competition in compression clothing no one to me is better than Under Armour and then performance work out clothing. Under Armour competes bc in a &#39;niche&#39; they specialize.  <br><br>NIke is juggernaut. NOt everything they make is great, but lot of it is . <br><br>Their cheapest quality thanks to enhanced techniques , standardization , cheapest products are very high quality state of art jerseys very soft cotton feel like polyester material .",0,YouTube,Adidas,2025-12-31,YT_3619
The sole looks so dumb...,0,YouTube,Adidas,2025-12-30,YT_3620
Im sorry thats not an -O-. It is a Q no matter what the companie says. It is like KN brand that mixed it all together and calls it K I A. Brands I will not buy out of stupidity of advertising.,1,YouTube,Adidas,2025-12-30,YT_3621
"60-70% profit margins, tariffs aren’t affecting prices, sponsorships and poor unethical business decisions are getting noticed by consumers. Journalists should be investigating labor exploitation and environmental crimes being done by crooked corporations… at $180-200 for a mass produced foam shoe, clearly the economy is doing great, but you won’t hear that reported either.",1,YouTube,Adidas,2025-12-24,YT_3622
This Very comfortable perfect for running shoes.,0,YouTube,Adidas,2025-12-23,YT_3623
We still prefer World Balance shoes,0,YouTube,Adidas,2025-12-22,YT_3624
ON very comfortable ❤,0,YouTube,Adidas,2025-12-21,YT_3625
My co workers and I have all tried ON and we all have decided we don’t like them. Just a trend tbh,0,YouTube,Adidas,2025-12-14,YT_3626
So no workers all bots no thanks,0,YouTube,Adidas,2025-12-09,YT_3627
These shoes are a gimmick. Real runners won&#39;t wear this garbage.,0,YouTube,Adidas,2025-12-05,YT_3628
I thought it was OC. Lol I will still call it OC,0,YouTube,Adidas,2025-11-28,YT_3629
"I&#39;ve been rocking Skechers, Fitflop, and Adidas, and Asics - all of which I got on sale. My feet have never complained.",0,YouTube,Adidas,2025-11-27,YT_3630
I thought it was a penguin logo😅😅,0,YouTube,Adidas,2025-11-23,YT_3631
Documentary never mentioned about decathlon..i know the Brand QC juz from there..,0,YouTube,Adidas,2025-11-22,YT_3632
We need to activate the Arabic audio clip.,0,YouTube,Adidas,2025-11-19,YT_3633
"Very good , let that brand keep growing.",0,YouTube,Adidas,2025-11-17,YT_3634
"Hatte ich mal, der letzte Schrott, knarzen beim Laufen das die Leute hinterher schauen, der letzte Dreck!!!negativ 👎👎👎",0,YouTube,Adidas,2025-11-13,YT_3635
The new thing on the market right now,0,YouTube,Adidas,2025-11-13,YT_3636
Asics is better than all their competitors,0,YouTube,Adidas,2025-11-12,YT_3637
I want new balance haha,0,YouTube,Adidas,2025-11-03,YT_3638
"The shoes that makes your feet’s and calves weaker are not good shoes at all my people. Forget about all this fancy technology, you need to stop spending money on this - it’s all about marketing not real benefits.",0,YouTube,Adidas,2025-10-27,YT_3639
Squeaking shoes. Back to Nike.,0,YouTube,Adidas,2025-10-24,YT_3640
Wat. Is the price,0,YouTube,Adidas,2025-10-23,YT_3641
😂people are done with child laborer . Plain and simple . The government shutdown so we can fight human trafficking in 2025 …. 😊,0,YouTube,Adidas,2025-10-19,YT_3642
"Anyone who wears on, can you tell me if it’s worth it?",0,YouTube,Adidas,2025-10-14,YT_3643
"The shoes are better quality in marketing and feel good 😊..But new balance, and Asics are also good.",0,YouTube,Adidas,2025-10-07,YT_3644
Everyone is buying Hoka in europe never seen a news about it,0,YouTube,Adidas,2025-10-05,YT_3645
best shoes ever technology,0,YouTube,Adidas,2025-09-28,YT_3646
When I first started seeing  them remind me of hipsters mustaches.  The worst trend ever.  🤮🤮🤮,0,YouTube,Adidas,2025-09-25,YT_3647
"I like the On tennis shoes because they are comfortable and because the majority of black athletes, hip hop artists, etc, were not using them like Nike&#39;s but that has changed and now everyone in da hood is wearing them.",0,YouTube,Adidas,2025-09-19,YT_3648
This is why you don&#39;t pay your marketing department minimum wage and think you can do instead hire the accounting department just sell your shoes.<br>Circuit City found out you can&#39;t hire Warehouse people to sell your electronics and fire your Salesforce.,0,YouTube,Adidas,2025-09-19,YT_3649
Nike are finished. Last 5 pairs of sneakers I’ve bought have been ON. I now only buy Nike retro 90s versions for my office,0,YouTube,Adidas,2025-09-14,YT_3650
Adidas ! Hire Brazilians and they will work for you in America !,0,YouTube,Adidas,2025-09-12,YT_3651
I’m buying mine in Paris,0,YouTube,Adidas,2025-09-11,YT_3652
On shoes are overpriced with poor quality. My Decathlon shoes even lasted more than On.,1,YouTube,Adidas,2025-09-11,YT_3653
It&#39;s simple nike quality have detoriated like crazy ....my shoes got torn in 3 3 months and the clothes lose colors in a few wash ....f off nike,0,YouTube,Adidas,2025-09-10,YT_3654
